C2,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY
40361.97917,0.84251,1.25684,1.5169,0.68895,1.06655,1.06425,87.675
40361.98958,0.84311,1.25747,1.5177,0.68965,1.0647,1.0636,87.695
40364.25,0.84136,1.25554,1.5186,0.68804,1.0625,1.0639,87.81
40364.26042,0.84181,1.25593,1.5192,0.6883,1.06255,1.06375,87.795
40364.27083,0.84187,1.25604,1.51915,0.68825,1.0624,1.06355,87.795
40364.28125,0.84181,1.2558,1.5191,0.68815,1.06255,1.06365,87.75
40364.29167,0.84026,1.25511,1.5187,0.68745,1.0631,1.06395,87.7
40364.30208,0.83817,1.25446,1.51875,0.68555,1.0645,1.0645,87.675
40364.3125,0.83933,1.25448,1.5187,0.6858,1.064,1.06445,87.725
40364.32292,0.83952,1.25453,1.5186,0.68565,1.064,1.06455,87.75
40364.33333,0.84077,1.25465,1.51835,0.6863,1.0631,1.0643,87.855
40364.34375,0.84058,1.25444,1.51765,0.6873,1.0627,1.06485,87.87
40364.35417,0.83993,1.25309,1.51725,0.6873,1.0633,1.06535,87.87
40364.36458,0.84055,1.25259,1.5168,0.6886,1.0625,1.06585,87.835
40364.375,0.84312,1.253,1.517,0.6906,1.0607,1.06605,87.875
40364.38542,0.84281,1.25264,1.5168,0.68995,1.0608,1.06605,87.95
40364.39583,0.84365,1.25304,1.5174,0.6907,1.06065,1.0658,87.91
40364.40625,0.84287,1.25291,1.51745,0.6896,1.06085,1.06565,87.93
40364.41667,0.84317,1.2534,1.5178,0.68955,1.06075,1.06565,87.875
40364.42708,0.84422,1.25376,1.51785,0.6901,1.0607,1.06515,87.91
40364.4375,0.84387,1.25437,1.51855,0.68975,1.0606,1.06435,87.91
40364.44792,0.84368,1.25356,1.518,0.69045,1.05975,1.06545,87.88
40364.45833,0.84352,1.25381,1.51775,0.6905,1.05962,1.06505,87.89
40364.46875,0.84311,1.25406,1.51765,0.6906,1.0598,1.0648,87.88
40364.47917,0.84273,1.25367,1.51745,0.6896,1.0599,1.065,87.84
40364.48958,0.84301,1.25373,1.51805,0.6896,1.05995,1.06465,87.89
40364.5,0.84371,1.25427,1.5187,0.6906,1.0591,1.0642,87.92
40364.51042,0.84397,1.25414,1.5183,0.69105,1.0589,1.06427,87.9
40364.52083,0.84328,1.25401,1.51765,0.69085,1.0593,1.0644,87.91
40364.53125,0.84341,1.25413,1.51795,0.69016,1.05955,1.06415,87.92
40364.54167,0.84323,1.25395,1.51735,0.69055,1.0599,1.06435,87.9
40364.55208,0.84312,1.25396,1.51805,0.6902,1.0596,1.0642,87.905
40364.5625,0.84413,1.25411,1.518,0.69095,1.059,1.06405,87.96
40364.57292,0.84454,1.25372,1.51755,0.69125,1.0592,1.06445,87.955
40364.58333,0.84525,1.25313,1.5177,0.6917,1.0585,1.06485,87.94
40364.59375,0.84637,1.2544,1.5193,0.69325,1.0582,1.06405,87.92
40364.60417,0.84602,1.25435,1.51815,0.69335,1.05855,1.0637,87.885
40364.61458,0.84576,1.25415,1.51865,0.69305,1.05845,1.06345,87.96
40364.625,0.84519,1.25541,1.51875,0.69225,1.05875,1.0624,87.935
40364.63542,0.84384,1.25479,1.51815,0.69125,1.06015,1.0626,87.9
40364.64583,0.84292,1.25356,1.5176,0.69115,1.0614,1.0627,87.84
40364.65625,0.84232,1.25325,1.5174,0.69,1.06215,1.06335,87.84
40364.66667,0.8427,1.25306,1.5169,0.6902,1.06215,1.06255,87.85
40364.67708,0.84238,1.25335,1.5162,0.6902,1.0623,1.06355,87.8
40364.6875,0.84315,1.25445,1.5162,0.69025,1.06185,1.0625,87.82
40364.69792,0.84323,1.2543,1.515,0.6904,1.06225,1.06245,87.79
40364.70833,0.84263,1.25383,1.5145,0.6901,1.0635,1.0622,87.815
40364.71875,0.84025,1.25278,1.5138,0.6888,1.06455,1.06435,87.735
40364.72917,0.84068,1.25257,1.51355,0.689,1.06455,1.06315,87.77
40364.73958,0.84074,1.25263,1.51235,0.68935,1.0643,1.06275,87.755
40364.75,0.84053,1.25216,1.5126,0.6901,1.0645,1.06315,87.81
40364.76042,0.84075,1.25295,1.514,0.6899,1.06465,1.0628,87.825
40364.77083,0.84065,1.25324,1.51415,0.68945,1.06465,1.062,87.805
40364.78125,0.83961,1.2526,1.5137,0.6895,1.06535,1.0627,87.79
40364.79167,0.83952,1.2521,1.5134,0.68945,1.06575,1.06315,87.735
40364.80208,0.83898,1.25242,1.51315,0.68935,1.0657,1.063,87.68
40364.8125,0.83943,1.2526,1.513,0.68895,1.0656,1.06275,87.695
40364.82292,0.84005,1.25225,1.51265,0.68905,1.06515,1.063,87.75
40364.83333,0.84022,1.25292,1.5142,0.689,1.06485,1.0631,87.73
40364.84375,0.84004,1.25285,1.51365,0.68795,1.0647,1.06405,87.73
40364.85417,0.8401,1.25243,1.5127,0.68795,1.06435,1.06465,87.705
40364.86458,0.8397,1.25286,1.5132,0.68765,1.06385,1.06385,87.715
40364.875,0.8389,1.25214,1.5119,0.687,1.06395,1.06515,87.765
40364.88542,0.83964,1.25213,1.51165,0.6875,1.0635,1.0647,87.75
40364.89583,0.83828,1.25141,1.51005,0.68615,1.0652,1.0654,87.745
40364.90625,0.83927,1.25165,1.5105,0.687,1.06565,1.0659,87.765
40364.91667,0.83902,1.25186,1.51035,0.68725,1.066,1.0661,87.76
40364.92708,0.83889,1.25165,1.50925,0.687,1.0657,1.06645,87.745
40364.9375,0.83761,1.25136,1.5095,0.68695,1.0654,1.0662,87.735
40364.94792,0.83759,1.25276,1.5109,0.68655,1.067,1.063,87.73
40364.95833,0.83823,1.25236,1.51065,0.687,1.0664,1.0646,87.755
40364.96875,0.83838,1.25254,1.51155,0.68685,1.066,1.0645,87.75
40364.97917,0.83824,1.25286,1.5125,0.687,1.06579,1.0644,87.74
40364.98958,0.83732,1.25299,1.51115,0.68625,1.0657,1.0644,87.735
40365,0.83818,1.25296,1.51065,0.68695,1.06555,1.06395,87.73
40365.01042,0.83766,1.25316,1.51175,0.68641,1.0651,1.06465,87.75
40365.02083,0.83788,1.25313,1.51195,0.68647,1.0655,1.06475,87.725
40365.03125,0.83818,1.25276,1.51265,0.687,1.065,1.0652,87.745
40365.04167,0.8394,1.25318,1.51285,0.68721,1.06478,1.06505,87.75
40365.05208,0.8388,1.25364,1.5131,0.6875,1.06493,1.065,87.745
40365.0625,0.83863,1.25357,1.5135,0.68714,1.0647,1.06495,87.74
40365.07292,0.83878,1.25357,1.51328,0.68742,1.06452,1.06477,87.745
40365.08333,0.83946,1.25357,1.5128,0.68753,1.06465,1.06465,87.745
40365.09375,0.83927,1.25431,1.5126,0.6881,1.0644,1.0643,87.755
40365.10417,0.83938,1.25394,1.51305,0.68795,1.0645,1.0646,87.75
40365.11458,0.83935,1.25368,1.5134,0.68795,1.06495,1.0648,87.75
40365.125,0.83931,1.25403,1.5137,0.68794,1.06467,1.06425,87.745
40365.13542,0.83906,1.25392,1.51345,0.68767,1.065,1.0641,87.735
40365.14583,0.83894,1.25383,1.5136,0.6876,1.06495,1.0643,87.735
40365.15625,0.83894,1.25384,1.51355,0.68805,1.0652,1.0643,87.74
40365.16667,0.83928,1.25378,1.5137,0.68757,1.06515,1.06455,87.745
40365.17708,0.83938,1.25404,1.51375,0.68795,1.0647,1.0642,87.745
40365.1875,0.83975,1.25412,1.5137,0.68895,1.0633,1.0643,87.75
40365.19792,0.83958,1.25365,1.51335,0.68805,1.063,1.06435,87.76
40365.20833,0.83978,1.2541,1.51355,0.68825,1.06365,1.06465,87.74
40365.21875,0.83927,1.25385,1.5134,0.68805,1.06385,1.0646,87.76
40365.22917,0.83885,1.25352,1.51319,0.6883,1.06364,1.06465,87.745
40365.23958,0.83987,1.2535,1.51335,0.6879,1.06345,1.06475,87.755
40365.25,0.83989,1.25361,1.51335,0.6882,1.06335,1.0644,87.745
40365.26042,0.84004,1.25383,1.51355,0.68815,1.0634,1.06435,87.755
40365.27083,0.83813,1.25351,1.51325,0.68735,1.06415,1.0643,87.69
40365.28125,0.83738,1.25377,1.51245,0.68705,1.06475,1.06425,87.63
40365.29167,0.83748,1.25289,1.51205,0.68649,1.0652,1.0646,87.58
40365.30208,0.83609,1.25146,1.51025,0.68565,1.0662,1.06555,87.51
40365.3125,0.83632,1.25144,1.5108,0.6863,1.06555,1.0654,87.6
40365.32292,0.8354,1.25072,1.5101,0.68525,1.0658,1.0662,87.51
40365.33333,0.83315,1.24892,1.50825,0.68425,1.06725,1.0666,87.515
40365.34375,0.83355,1.24918,1.5089,0.68395,1.067,1.06585,87.515
40365.35417,0.83257,1.24853,1.5087,0.68395,1.0673,1.06605,87.48
40365.36458,0.83314,1.24872,1.5093,0.68325,1.0673,1.0657,87.485
40365.375,0.83193,1.24871,1.5092,0.68295,1.0664,1.06575,87.42
40365.38542,0.83321,1.24932,1.51035,0.68355,1.0664,1.0648,87.475
40365.39583,0.83287,1.24919,1.51025,0.68305,1.0664,1.0645,87.485
40365.40625,0.83531,1.25032,1.5122,0.68395,1.0655,1.0636,87.56
40365.41667,0.83564,1.25069,1.5128,0.68425,1.065,1.0629,87.585
40365.42708,0.83523,1.25015,1.51205,0.6843,1.0653,1.06375,87.56
40365.4375,0.8351,1.25053,1.5123,0.68395,1.0653,1.0629,87.545
40365.44792,0.83652,1.25181,1.5129,0.68525,1.0649,1.0623,87.56
40365.45833,0.83611,1.25154,1.5132,0.68495,1.0643,1.0621,87.55
40365.46875,0.83642,1.25233,1.5132,0.68525,1.0641,1.06125,87.52
40365.47917,0.83712,1.25303,1.514,0.68595,1.0636,1.0603,87.57
40365.48958,0.83738,1.25318,1.5142,0.68625,1.0633,1.06045,87.625
40365.5,0.83689,1.25254,1.5131,0.6861,1.06425,1.06175,87.58
40365.51042,0.83637,1.25252,1.512,0.6861,1.06425,1.06155,87.57
40365.52083,0.83897,1.2544,1.51445,0.6873,1.06315,1.06035,87.63
40365.53125,0.84144,1.2551,1.5153,0.68875,1.06215,1.06015,87.675
40365.54167,0.84067,1.25429,1.5151,0.68795,1.0626,1.0608,87.66
40365.55208,0.84027,1.25511,1.5149,0.68765,1.0626,1.0614,87.73
40365.5625,0.84094,1.25447,1.5144,0.6878,1.06245,1.0615,87.76
40365.57292,0.84192,1.25384,1.5153,0.68795,1.06235,1.06145,87.755
40365.58333,0.84337,1.25599,1.5175,0.6892,1.0617,1.0587,87.83
40365.59375,0.84367,1.25585,1.51735,0.6892,1.0615,1.0583,87.785
40365.60417,0.84452,1.25662,1.5185,0.6896,1.061,1.05705,87.78
40365.61458,0.84529,1.25721,1.517,0.6917,1.0615,1.0577,87.77
40365.625,0.84685,1.25733,1.5193,0.69315,1.0609,1.0565,87.73
40365.63542,0.84832,1.25897,1.52,0.69485,1.06085,1.0605,87.8
40365.64583,0.84967,1.2595,1.52035,0.6955,1.05935,1.06175,87.865
40365.65625,0.84792,1.25872,1.51935,0.69355,1.06015,1.0618,87.865
40365.66667,0.8476,1.25847,1.5183,0.69295,1.06065,1.06125,87.86
40365.67708,0.84737,1.25815,1.51865,0.69305,1.06045,1.0611,87.89
40365.6875,0.84819,1.25961,1.5179,0.69355,1.06,1.0601,87.89
40365.69792,0.84797,1.25925,1.51745,0.69365,1.06055,1.06065,87.875
40365.70833,0.84917,1.25905,1.517,0.69395,1.06005,1.0606,87.95
40365.71875,0.84817,1.25802,1.5167,0.69265,1.0602,1.06125,87.915
40365.72917,0.84767,1.25786,1.51835,0.6927,1.0601,1.06275,87.93
40365.73958,0.84838,1.25835,1.51915,0.6932,1.05915,1.0622,87.96
40365.75,0.84782,1.25734,1.5185,0.69245,1.05985,1.06355,87.95
40365.76042,0.84809,1.25808,1.51915,0.6928,1.05875,1.0634,87.925
40365.77083,0.84801,1.25854,1.51925,0.69315,1.0597,1.0616,87.85
40365.78125,0.84787,1.25787,1.5192,0.6925,1.0593,1.062,87.9
40365.79167,0.84839,1.25724,1.5182,0.69245,1.0596,1.06255,87.88
40365.80208,0.84905,1.25708,1.5171,0.693,1.0586,1.06325,87.915
40365.8125,0.84987,1.25746,1.5172,0.6934,1.05825,1.06255,87.905
40365.82292,0.85082,1.25742,1.5171,0.69365,1.0578,1.06295,87.91
40365.83333,0.85056,1.25769,1.51635,0.69435,1.06035,1.0629,87.815
40365.84375,0.85301,1.25954,1.51825,0.69595,1.05745,1.0621,87.795
40365.85417,0.85262,1.25844,1.5177,0.69505,1.0582,1.06285,87.83
40365.86458,0.85216,1.25855,1.518,0.69465,1.0563,1.06295,87.825
40365.875,0.85324,1.25893,1.51815,0.69555,1.05335,1.06355,87.82
40365.88542,0.85372,1.25883,1.51915,0.6961,1.0534,1.06335,87.815
40365.89583,0.85183,1.25698,1.5178,0.6947,1.0537,1.0643,87.8
40365.90625,0.85214,1.25795,1.51785,0.6954,1.0535,1.06385,87.77
40365.91667,0.85376,1.26334,1.5212,0.696,1.0514,1.06135,87.635
40365.92708,0.85421,1.26256,1.5221,0.6967,1.0486,1.0603,87.555
40365.9375,0.85467,1.26366,1.52215,0.69645,1.05005,1.0591,87.465
40365.94792,0.85409,1.26467,1.52185,0.69615,1.0496,1.0575,87.42
40365.95833,0.85373,1.26447,1.52035,0.69575,1.05065,1.05785,87.42
40365.96875,0.85377,1.26343,1.51875,0.6958,1.05205,1.05795,87.37
40365.97917,0.85453,1.26454,1.51885,0.69655,1.05105,1.05805,87.445
40365.98958,0.85532,1.26444,1.51775,0.6969,1.0497,1.05875,87.55
40366,0.85483,1.26528,1.5175,0.6965,1.05005,1.05895,87.47
40366.01042,0.85437,1.26533,1.51715,0.69575,1.05145,1.0592,87.435
40366.02083,0.85331,1.26441,1.51705,0.69505,1.0528,1.058,87.395
40366.03125,0.85204,1.26344,1.5167,0.69455,1.0538,1.05835,87.43
40366.04167,0.85238,1.26389,1.5164,0.69455,1.0534,1.0584,87.45
40366.05208,0.85231,1.26455,1.51645,0.69445,1.0534,1.059,87.47
40366.0625,0.85028,1.26308,1.5154,0.69325,1.05405,1.0585,87.395
40366.07292,0.84928,1.26247,1.51485,0.69255,1.05475,1.05955,87.42
40366.08333,0.84889,1.26219,1.5148,0.69235,1.0554,1.0592,87.385
40366.09375,0.85062,1.26242,1.51535,0.69335,1.0547,1.059,87.495
40366.10417,0.85041,1.26206,1.51515,0.69325,1.0551,1.0594,87.485
40366.11458,0.84949,1.26179,1.51455,0.69215,1.05565,1.0593,87.43
40366.125,0.84955,1.26187,1.5149,0.69195,1.0555,1.0591,87.445
40366.13542,0.84888,1.2615,1.51325,0.69155,1.0559,1.0595,87.46
40366.14583,0.851,1.26173,1.51385,0.69305,1.0552,1.0592,87.515
40366.15625,0.85091,1.26197,1.51385,0.6931,1.05565,1.05955,87.51
40366.16667,0.85025,1.26183,1.5149,0.69291,1.0551,1.0594,87.475
40366.17708,0.85121,1.26232,1.5156,0.6933,1.0542,1.05905,87.53
40366.1875,0.85151,1.26193,1.51515,0.6935,1.0543,1.05925,87.515
40366.19792,0.85246,1.26218,1.51465,0.6937,1.0542,1.0589,87.515
40366.20833,0.85291,1.26244,1.51495,0.69435,1.0533,1.05915,87.565
40366.21875,0.85336,1.26275,1.5149,0.69455,1.0532,1.0589,87.56
40366.22917,0.85286,1.26235,1.5148,0.69435,1.05373,1.05945,87.565
40366.23958,0.85161,1.26235,1.51495,0.69305,1.05415,1.05955,87.575
40366.25,0.85141,1.26217,1.51455,0.6931,1.05402,1.0598,87.57
40366.26042,0.85151,1.26158,1.51375,0.69315,1.0543,1.05965,87.555
40366.27083,0.85161,1.26184,1.51385,0.69325,1.0538,1.06005,87.53
40366.28125,0.85056,1.26161,1.51415,0.69195,1.05395,1.0599,87.515
40366.29167,0.85046,1.2615,1.514,0.69265,1.05455,1.06095,87.525
40366.30208,0.85031,1.26143,1.51415,0.6925,1.0546,1.0609,87.52
40366.3125,0.85128,1.26133,1.5147,0.69339,1.05409,1.0607,87.555
40366.32292,0.85261,1.26212,1.5155,0.6944,1.0528,1.06025,87.665
40366.33333,0.85082,1.26098,1.514,0.69295,1.05495,1.0612,87.59
40366.34375,0.85097,1.2613,1.51475,0.69275,1.0546,1.06125,87.61
40366.35417,0.85141,1.26122,1.51555,0.69315,1.0539,1.06105,87.63
40366.36458,0.84987,1.25965,1.51425,0.69225,1.05535,1.0618,87.56
40366.375,0.84857,1.25991,1.514,0.691,1.0558,1.06195,87.47
40366.38542,0.84906,1.26052,1.51435,0.6912,1.0557,1.0617,87.52
40366.39583,0.84931,1.2605,1.514,0.69135,1.0557,1.0617,87.5
40366.40625,0.84942,1.2606,1.51365,0.69165,1.05565,1.06165,87.485
40366.41667,0.8493,1.2606,1.51295,0.69165,1.0553,1.0615,87.495
40366.42708,0.84952,1.26067,1.5131,0.6922,1.0553,1.0612,87.51
40366.4375,0.84982,1.26086,1.51365,0.6925,1.05515,1.0612,87.52
40366.44792,0.84887,1.26056,1.5133,0.69215,1.0559,1.06155,87.49
40366.45833,0.84907,1.2609,1.5133,0.6927,1.05585,1.06145,87.48
40366.46875,0.84922,1.26036,1.5132,0.69355,1.0551,1.062,87.495
40366.47917,0.84897,1.25986,1.51345,0.69345,1.0549,1.062,87.525
40366.48958,0.84837,1.2591,1.5125,0.69295,1.056,1.0627,87.54
40366.5,0.84733,1.25824,1.51205,0.69095,1.05625,1.0633,87.46
40366.51042,0.84677,1.25799,1.51235,0.69065,1.0562,1.0631,87.505
40366.52083,0.84738,1.25817,1.5128,0.69125,1.05565,1.06295,87.47
40366.53125,0.84737,1.25829,1.513,0.69195,1.05555,1.06265,87.445
40366.54167,0.84822,1.25936,1.51425,0.6922,1.055,1.0616,87.47
40366.55208,0.84853,1.25983,1.51365,0.69285,1.05455,1.0612,87.44
40366.5625,0.84812,1.25934,1.51415,0.69265,1.05475,1.0617,87.43
40366.57292,0.84806,1.25823,1.51315,0.69235,1.055,1.06225,87.485
40366.58333,0.84899,1.25931,1.5132,0.6931,1.05465,1.0619,87.39
40366.59375,0.84722,1.25862,1.5123,0.69235,1.0561,1.0621,87.315
40366.60417,0.84848,1.25896,1.51235,0.6933,1.05585,1.06195,87.375
40366.61458,0.84821,1.25821,1.5103,0.69225,1.05605,1.0622,87.35
40366.625,0.84888,1.25813,1.50965,0.6932,1.05685,1.0626,87.25
40366.63542,0.84722,1.25778,1.50935,0.692,1.0575,1.0626,87.155
40366.64583,0.84728,1.25757,1.51005,0.69145,1.05785,1.0626,87.14
40366.65625,0.84781,1.25828,1.5092,0.69195,1.0576,1.06195,87.185
40366.66667,0.84703,1.25766,1.5115,0.69085,1.05865,1.06285,87.18
40366.67708,0.84594,1.25746,1.5092,0.68975,1.05965,1.0625,87.14
40366.6875,0.84582,1.25723,1.50915,0.68995,1.05965,1.0623,87.07
40366.69792,0.84565,1.25677,1.50915,0.689,1.06015,1.0612,87.065
40366.70833,0.84706,1.25763,1.5104,0.69025,1.0592,1.0599,87.15
40366.71875,0.84601,1.25664,1.5103,0.6892,1.06005,1.0595,87.125
40366.72917,0.84577,1.25666,1.51035,0.6896,1.0598,1.05945,87.19
40366.73958,0.846,1.25686,1.5108,0.6897,1.0588,1.0593,87.165
40366.75,0.8462,1.25636,1.5113,0.68975,1.05935,1.05955,87.19
40366.76042,0.84667,1.25706,1.5118,0.68985,1.05865,1.0592,87.265
40366.77083,0.84657,1.25715,1.5112,0.68975,1.05895,1.05915,87.26
40366.78125,0.84834,1.25924,1.51295,0.6912,1.05815,1.0579,87.225
40366.79167,0.84825,1.25898,1.5132,0.69175,1.05775,1.0577,87.27
40366.80208,0.84876,1.25935,1.5132,0.6922,1.05765,1.05825,87.28
40366.8125,0.84922,1.25916,1.5128,0.693,1.0581,1.0572,87.26
40366.82292,0.84861,1.25813,1.51195,0.69245,1.0586,1.05835,87.185
40366.83333,0.84795,1.25677,1.51075,0.6921,1.05945,1.0591,87.17
40366.84375,0.84883,1.25716,1.51185,0.69295,1.0578,1.0589,87.24
40366.85417,0.85022,1.25798,1.5136,0.694,1.0566,1.05805,87.26
40366.86458,0.85062,1.25786,1.5137,0.69495,1.0566,1.05765,87.29
40366.875,0.85071,1.25853,1.51505,0.69495,1.0563,1.05665,87.235
40366.88542,0.85115,1.25903,1.515,0.6955,1.0564,1.05645,87.205
40366.89583,0.85265,1.26031,1.51705,0.69635,1.054,1.0562,87.18
40366.90625,0.85283,1.25985,1.51675,0.69655,1.0536,1.056,87.175
40366.91667,0.85464,1.26167,1.5187,0.69865,1.0519,1.0532,87.27
40366.92708,0.85499,1.26168,1.5193,0.69865,1.0525,1.05355,87.22
40366.9375,0.85601,1.26258,1.5195,0.69895,1.0518,1.05445,87.225
40366.94792,0.85826,1.26302,1.52,0.69905,1.0517,1.0541,87.275
40366.95833,0.85733,1.26217,1.5202,0.69825,1.0528,1.05385,87.25
40366.96875,0.85731,1.26221,1.5193,0.69755,1.05285,1.05295,87.27
40366.97917,0.85694,1.26059,1.5181,0.69735,1.0525,1.05455,87.18
40366.98958,0.85668,1.25922,1.51775,0.6974,1.0525,1.05455,87.16
40367,0.85727,1.26006,1.51825,0.69795,1.0517,1.05405,87.215
40367.01042,0.85811,1.25933,1.518,0.69785,1.05135,1.05355,87.22
40367.02083,0.85882,1.26076,1.5195,0.69855,1.051,1.0529,87.22
40367.03125,0.85891,1.26068,1.51895,0.69895,1.0508,1.05285,87.2
40367.04167,0.86238,1.26213,1.52085,0.70125,1.0492,1.0528,87.29
40367.05208,0.86272,1.26286,1.5214,0.7025,1.0484,1.05155,87.31
40367.0625,0.86353,1.26331,1.5212,0.7033,1.0494,1.05165,87.285
40367.07292,0.86426,1.26443,1.52095,0.70395,1.04895,1.05185,87.3
40367.08333,0.86553,1.26547,1.5207,0.70435,1.04805,1.05155,87.45
40367.09375,0.86486,1.26501,1.5199,0.70405,1.04905,1.05155,87.415
40367.10417,0.86442,1.26481,1.52,0.70355,1.04875,1.05175,87.42
40367.11458,0.86516,1.26506,1.52035,0.70395,1.04885,1.0513,87.42
40367.125,0.86481,1.26422,1.51935,0.7036,1.0497,1.05205,87.43
40367.13542,0.86481,1.26382,1.5193,0.70375,1.0491,1.0521,87.535
40367.14583,0.86507,1.26364,1.51955,0.70395,1.04845,1.05165,87.73
40367.15625,0.8655,1.26402,1.51895,0.7041,1.04785,1.05155,87.75
40367.16667,0.86457,1.26439,1.51965,0.7037,1.04775,1.05185,87.73
40367.17708,0.86469,1.26477,1.51885,0.70345,1.04715,1.05115,87.65
40367.1875,0.86459,1.26418,1.51885,0.7034,1.0471,1.0518,87.7
40367.19792,0.86415,1.26365,1.5188,0.70305,1.04645,1.0516,87.69
40367.20833,0.86451,1.26333,1.5182,0.7032,1.04735,1.052,87.71
40367.21875,0.86378,1.26332,1.5178,0.70325,1.0481,1.05205,87.695
40367.22917,0.86396,1.26314,1.51725,0.7035,1.0479,1.0521,87.72
40367.23958,0.86336,1.26292,1.5179,0.7028,1.0478,1.05215,87.77
40367.25,0.86263,1.26312,1.518,0.7027,1.048,1.05165,87.67
40367.26042,0.86257,1.26284,1.51745,0.70252,1.04825,1.05175,87.695
40367.27083,0.86275,1.26336,1.51805,0.70305,1.0482,1.05175,87.695
40367.28125,0.86318,1.26315,1.51745,0.7034,1.0481,1.0522,87.675
40367.29167,0.86347,1.26296,1.5176,0.7035,1.048,1.0514,87.745
40367.30208,0.86426,1.26306,1.51785,0.70369,1.0476,1.05145,87.745
40367.3125,0.86325,1.26273,1.5178,0.70271,1.04775,1.05145,87.8
40367.32292,0.86333,1.26229,1.51815,0.70265,1.04795,1.05035,87.825
40367.33333,0.86578,1.26579,1.52075,0.70395,1.0465,1.04835,87.915
40367.34375,0.86475,1.26465,1.51905,0.70395,1.0474,1.0495,87.91
40367.35417,0.86609,1.266,1.52045,0.7042,1.04675,1.04915,87.995
40367.36458,0.86655,1.26501,1.51945,0.70505,1.04655,1.04955,87.96
40367.375,0.86517,1.26479,1.51955,0.70415,1.0465,1.05015,87.995
40367.38542,0.86695,1.26485,1.5201,0.70545,1.04635,1.0506,87.985
40367.39583,0.87353,1.26737,1.5219,0.7073,1.0444,1.0492,88.14
40367.40625,0.87303,1.2667,1.52105,0.7068,1.0445,1.04965,88.165
40367.41667,0.87348,1.26666,1.52075,0.7073,1.04435,1.0493,88.375
40367.42708,0.8725,1.26594,1.52045,0.70595,1.04475,1.0496,88.35
40367.4375,0.87243,1.26633,1.52085,0.70595,1.04485,1.0497,88.325
40367.44792,0.87331,1.26659,1.52035,0.7064,1.04555,1.05,88.365
40367.45833,0.87256,1.26603,1.5192,0.70561,1.04535,1.05125,88.38
40367.46875,0.87246,1.26545,1.5187,0.70545,1.04605,1.05165,88.335
40367.47917,0.87347,1.26554,1.51945,0.70635,1.0455,1.0521,88.355
40367.48958,0.87311,1.26513,1.5189,0.7064,1.0454,1.05185,88.35
40367.5,0.87342,1.26544,1.519,0.7063,1.04535,1.0516,88.345
40367.51042,0.87292,1.26496,1.518,0.70595,1.0453,1.05155,88.34
40367.52083,0.87272,1.26527,1.51825,0.70545,1.04545,1.0516,88.35
40367.53125,0.87182,1.26493,1.5188,0.70495,1.04565,1.0507,88.28
40367.54167,0.87179,1.26488,1.51855,0.7046,1.0456,1.0513,88.28
40367.55208,0.87286,1.26593,1.51925,0.70525,1.04615,1.0512,88.325
40367.5625,0.87221,1.26506,1.51915,0.70455,1.04665,1.0516,88.32
40367.57292,0.87237,1.26559,1.51915,0.70445,1.0472,1.05205,88.31
40367.58333,0.87255,1.26534,1.5202,0.70395,1.04635,1.05305,88.24
40367.59375,0.87465,1.26636,1.52325,0.7061,1.04465,1.0521,88.3
40367.60417,0.87476,1.26565,1.52115,0.706,1.04635,1.05355,88.385
40367.61458,0.87381,1.2644,1.51925,0.70595,1.04665,1.0547,88.36
40367.625,0.8736,1.26383,1.5186,0.7061,1.0462,1.0552,88.375
40367.63542,0.87389,1.26424,1.5179,0.70615,1.0461,1.0552,88.31
40367.64583,0.87341,1.26418,1.51645,0.7061,1.04625,1.05575,88.34
40367.65625,0.87414,1.2648,1.5175,0.7069,1.04595,1.05515,88.305
40367.66667,0.87402,1.26539,1.51605,0.7067,1.04595,1.0543,88.265
40367.67708,0.87382,1.26495,1.51705,0.70675,1.0459,1.0544,88.17
40367.6875,0.87363,1.26562,1.51725,0.70665,1.0457,1.0538,88.125
40367.69792,0.87285,1.26529,1.51665,0.7056,1.04605,1.05335,88.075
40367.70833,0.87302,1.26537,1.51575,0.70615,1.0458,1.05265,88.11
40367.71875,0.87434,1.26558,1.5166,0.7069,1.0453,1.0525,88.17
40367.72917,0.87499,1.26544,1.515,0.70695,1.04535,1.0529,88.12
40367.73958,0.87516,1.26606,1.5155,0.70745,1.04455,1.05325,88.14
40367.75,0.87432,1.26487,1.5132,0.7071,1.0447,1.0531,88.185
40367.76042,0.87387,1.2646,1.51375,0.70685,1.0452,1.05325,88.17
40367.77083,0.87333,1.26444,1.5124,0.70615,1.045,1.0532,88.17
40367.78125,0.87448,1.26466,1.5127,0.7068,1.0451,1.0534,88.185
40367.79167,0.87344,1.26526,1.5146,0.7063,1.0456,1.05305,88.15
40367.80208,0.87334,1.26495,1.51435,0.7065,1.0458,1.0531,88.15
40367.8125,0.87269,1.26477,1.51415,0.7053,1.04645,1.05235,88.065
40367.82292,0.87296,1.26551,1.514,0.70585,1.0457,1.0524,88.07
40367.83333,0.87506,1.26566,1.5147,0.70735,1.04375,1.05235,88.05
40367.84375,0.87493,1.2655,1.51455,0.7081,1.044,1.0517,88.09
40367.85417,0.87663,1.26737,1.5153,0.70915,1.0422,1.05075,88.25
40367.86458,0.87732,1.26836,1.51615,0.70945,1.0413,1.0496,88.325
40367.875,0.87658,1.26809,1.51555,0.70835,1.0409,1.05015,88.425
